id,pour_volume,pressure,comment,ph,hysteresis,sg,time,count,volume_unit,rssi,temp,temp_target,device_integration,fridgeTemp,report_source,percentage,device_source,bpm,roomTemp,gravity_target,battery,volume,device_state,max_volume,beer,angle,type,__acc_reading_doc_id,__acc_reading_data_id,timepoint
KOMORA,,,,,,,1750418149499,,,,7.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,EF3E5V85EHKRxfqFgYDu,2025-06-20T11:15:49.499Z
KOMORA,,,,,,,1750414547977,,,,7.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,3Gku6vAf5UJyTbewXhhl,2025-06-20T10:15:47.977Z
KOMORA,,,,,,,1750413664824,,,,7.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,2xHbw0lMjFpseAygmNoI,2025-06-20T10:01:04.824Z
KOMORA,,,,,,,1750412749932,,,,7.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,tUxEVFo6UJHh6pywR7n0,2025-06-20T09:45:49.932Z
KOMORA,,,,,,,1750411861173,,,,7.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,cJsCgkoGmHu379iMKh9o,2025-06-20T09:31:01.173Z
KOMORA,,,,,,,1750410950592,,,,7.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,CIUixQWRq7OwPZU4EguJ,2025-06-20T09:15:50.592Z
KOMORA,,,,,,,1750410060727,,,,7.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,owPJ4zsebN6eNRTNTFTI,2025-06-20T09:01:00.727Z
KOMORA,,,,,,,1750409147865,,,,7.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,n1Y56oEVlAQbCXneAvkE,2025-06-20T08:45:47.865Z
KOMORA,,,,,,,1750408254607,,,,7.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,ETftVIMgujlNo9J7eFXv,2025-06-20T08:30:54.607Z
KOMORA,,,,,,,1750407366737,,,,7.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,akFjyfWweQIe1oEzP5RZ,2025-06-20T08:16:06.737Z
KOMORA,,,,,,,1750406269518,,,,7.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,zE9WdNQN75UPyodmW0DY,2025-06-20T07:57:49.518Z
KOMORA,,,,,,,1750402673763,,,,7.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,II3a2xZJdK1FUhw3I6sW,2025-06-20T06:57:53.763Z
KOMORA,,,,,,,1750399069016,,,,7.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,9gJVW79fibCKDp4ZGbos,2025-06-20T05:57:49.016Z
KOMORA,,,,,,,1750395469248,,,,7.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,ehmKHtxOEnafnHvl4zpn,2025-06-20T04:57:49.248Z
KOMORA,,,,,,,1750391870922,,,,7.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,mr8vFE2brMNFjJPVSexV,2025-06-20T03:57:50.922Z
KOMORA,,,,,,,1750388269987,,,,7.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,vEvyxtlJ9WqU3bZy0gHl,2025-06-20T02:57:49.987Z
KOMORA,,,,,,,1750384669427,,,,7.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,XCr36beoOoDbVMnsn0Yd,2025-06-20T01:57:49.427Z
KOMORA,,,,,,,1750381080543,,,,7.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,hje2EyqAFeMQ7z3Nfs3P,2025-06-20T00:58:00.543Z
KOMORA,,,,,,,1750377458040,,,,7.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,c5gmOh37IxMgsZDd6qJ8,2025-06-19T23:57:38.040Z
KOMORA,,,,,,,1750373857918,,,,7.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,yk9UYrh4u6piy5elAwC4,2025-06-19T22:57:37.918Z
KOMORA,,,,,,,1750370268162,,,,7.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,xWGFjRR6zzC1XyVfkpaw,2025-06-19T21:57:48.162Z
KOMORA,,,,,,,1750366641617,,,,7.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,uKsCV3T9VrDJKnKRru0J,2025-06-19T20:57:21.617Z
KOMORA,,,,,,,1750363039945,,,,7.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,8knyqOApDXl0uQJhfhBL,2025-06-19T19:57:19.945Z
KOMORA,,,,,,,1750359439807,,,,7.8,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,86OEijizPulM8v1fkrTG,2025-06-19T18:57:19.807Z
KOMORA,,,,,,,1750355840932,,,,7.8,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,xk68bOV08JhOCbzWmBf7,2025-06-19T17:57:20.932Z
KOMORA,,,,,,,1750352239907,,,,7.9,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,QmvrjY1zNFOoW5I1jq93,2025-06-19T16:57:19.907Z
KOMORA,,,,,,,1750348641371,,,,7.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,RNPorbHpE5aGBSvTVJNH,2025-06-19T15:57:21.371Z
KOMORA,,,,,,,1750345040553,,,,7.5,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,3oetNZXqpZf64ucZjZ1f,2025-06-19T14:57:20.553Z
KOMORA,,,,,,,1750341451310,,,,7.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,8nF8Z9f10bn6GgUBgcKo,2025-06-19T13:57:31.310Z
KOMORA,,,,,,,1750337824475,,,,7.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,34DVRroKcpgLSWP9Mniv,2025-06-19T12:57:04.475Z
KOMORA,,,,,,,1750334223812,,,,7.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,YN1uJak2dFuOTsvKZWLg,2025-06-19T11:57:03.812Z
KOMORA,,,,,,,1750330624528,,,,8,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,bpUFr5ZvfpDHeDj5wkUf,2025-06-19T10:57:04.528Z
KOMORA,,,,,,,1750327052993,,,,8.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,rNtAzghh2lkuTNSE9Ph8,2025-06-19T09:57:32.993Z
KOMORA,,,,,,,1750323423191,,,,11.5,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,LzZQC3SCL2W5bZ6KP3KT,2025-06-19T08:57:03.191Z
KOMORA,,,,,,,1750319823787,,,,4.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,KjRjQ6dQ9oBTXBrLrm55,2025-06-19T07:57:03.787Z
KOMORA,,,,,,,1750316222996,,,,4.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,qxPxUvhPmIULALJPj1jq,2025-06-19T06:57:02.996Z
KOMORA,,,,,,,1750312624287,,,,4.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,SWn2JiMaumFnqtzbAPL4,2025-06-19T05:57:04.287Z
KOMORA,,,,,,,1750309023823,,,,4.9,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,v6Iu2MQdSyr0JQZTZnDe,2025-06-19T04:57:03.823Z
KOMORA,,,,,,,1750305428223,,,,5,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,uQRLOFBbBqbYANPsCczo,2025-06-19T03:57:08.223Z
KOMORA,,,,,,,1750301825289,,,,5,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,p8lg2Y3pKiIVBeOf5vDx,2025-06-19T02:57:05.289Z
KOMORA,,,,,,,1750298222722,,,,5.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,PNaIoL5D5aCWdtVcCiej,2025-06-19T01:57:02.722Z
KOMORA,,,,,,,1750294623016,,,,5,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,Mttd1axJBBxetodxBqH5,2025-06-19T00:57:03.016Z
KOMORA,,,,,,,1750291023784,,,,5.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,bcNPfUkVhELACM2VhciJ,2025-06-18T23:57:03.784Z
KOMORA,,,,,,,1750287421924,,,,5.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,Gf3lsqUARBhrZlTnXfBC,2025-06-18T22:57:01.924Z
KOMORA,,,,,,,1750283825788,,,,5.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,7bCRwiqKUThumFxv5zCf,2025-06-18T21:57:05.788Z
KOMORA,,,,,,,1750280214501,,,,5.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,Q2gaHZzxtBKzNyorWeYT,2025-06-18T20:56:54.501Z
KOMORA,,,,,,,1750276614374,,,,5.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,XYLnzK632yWES0g0XkTS,2025-06-18T19:56:54.374Z
KOMORA,,,,,,,1750273015101,,,,5.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,v5GK2kE7Z0T4DHRbM9Cm,2025-06-18T18:56:55.101Z
KOMORA,,,,,,,1750269415278,,,,5.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,GhB6IvFPQ3G4Kv7x6hVk,2025-06-18T17:56:55.278Z
KOMORA,,,,,,,1750265815237,,,,5.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,ISQkJul3w3HaJMxPHvgR,2025-06-18T16:56:55.237Z
KOMORA,,,,,,,1750262213501,,,,5.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,UZY9rbVwmbjEOyjHuhVQ,2025-06-18T15:56:53.501Z
KOMORA,,,,,,,1750258609985,,,,5.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,pKbbTByZ8LIZYOMxFhzX,2025-06-18T14:56:49.985Z
KOMORA,,,,,,,1750255004631,,,,5.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,FIeUUZLCtxmiqIws3gmH,2025-06-18T13:56:44.631Z
KOMORA,,,,,,,1750251403095,,,,5.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,uwwmLzB6VwwJgOK7Ofvw,2025-06-18T12:56:43.095Z
KOMORA,,,,,,,1750247804167,,,,5.5,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,3rQslBbpSoT8H4ZvASbl,2025-06-18T11:56:44.167Z
KOMORA,,,,,,,1750244203421,,,,5.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,pnHWJrj9HDo5t55Imhei,2025-06-18T10:56:43.421Z
KOMORA,,,,,,,1750240603087,,,,5.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,fwsPgD3oFsmdOcBnMOzP,2025-06-18T09:56:43.087Z
KOMORA,,,,,,,1750237002560,,,,5.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,MnHr8uCfiPwOQvK6ARVq,2025-06-18T08:56:42.560Z
KOMORA,,,,,,,1750233402633,,,,5.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,1nqj1Yqgwdzp8CpXd2ba,2025-06-18T07:56:42.633Z
KOMORA,,,,,,,1750229814024,,,,5.8,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,m0ZVmY9hb6rz9KkFcGoh,2025-06-18T06:56:54.024Z
KOMORA,,,,,,,1750226207802,,,,5.9,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,66hbbN0ZrtdstFNKo1xw,2025-06-18T05:56:47.802Z
KOMORA,,,,,,,1750222605859,,,,6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,YoYC4QJmy62zszSrgQbv,2025-06-18T04:56:45.859Z
KOMORA,,,,,,,1750218994465,,,,6.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,aJsa8RjspvN70Rxn9VJY,2025-06-18T03:56:34.465Z
KOMORA,,,,,,,1750215394573,,,,6.5,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,a7rlvV8ftEROimeYPTtY,2025-06-18T02:56:34.573Z
KOMORA,,,,,,,1750211794496,,,,6.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,GiKPXtrMU6wxRluf19gU,2025-06-18T01:56:34.496Z
KOMORA,,,,,,,1750208192514,,,,6.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,QqSj16oPjR6OEpRhzEee,2025-06-18T00:56:32.514Z
KOMORA,,,,,,,1750204593422,,,,6.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,yXuJ3573xONQYybnu9Mo,2025-06-17T23:56:33.422Z
KOMORA,,,,,,,1750200991769,,,,7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,8S1VfJzgrel1QX8GsqfZ,2025-06-17T22:56:31.769Z
KOMORA,,,,,,,1750193793096,,,,7.1,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,itTtYjgutoNEO3NRVsLw,2025-06-17T20:56:33.096Z
KOMORA,,,,,,,1750190192232,,,,7.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,KTodYZFuiMDmaeBIvDYw,2025-06-17T19:56:32.232Z
KOMORA,,,,,,,1750186591184,,,,7.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,SMkiklwsW4rNyugtg6nB,2025-06-17T18:56:31.184Z
KOMORA,,,,,,,1750182991391,,,,7.5,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,g5gOmuVvSh8ucOIDkIWh,2025-06-17T17:56:31.391Z
KOMORA,,,,,,,1750179390697,,,,7.5,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,7F3RmZZlewWGiLz23GAd,2025-06-17T16:56:30.697Z
KOMORA,,,,,,,1750175790489,,,,7.5,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,pFNWyWih88k0LcIVC0Cz,2025-06-17T15:56:30.489Z
KOMORA,,,,,,,1750172202526,,,,7.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,Ss1eqytdEUyHgVmVr3tW,2025-06-17T14:56:42.526Z
KOMORA,,,,,,,1750168597844,,,,7.9,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,tMAP85sDiXDSQ9SyvFQ8,2025-06-17T13:56:37.844Z
KOMORA,,,,,,,1750164968392,,,,7.8,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,pUvoklQlBNaiIsidqut1,2025-06-17T12:56:08.392Z
KOMORA,,,,,,,1750161368114,,,,7.9,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,nqR9CqmvXU0mP67jrtIt,2025-06-17T11:56:08.114Z
KOMORA,,,,,,,1750157769214,,,,8.1,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,MqChxkyDbfiV0Cby11wE,2025-06-17T10:56:09.214Z
KOMORA,,,,,,,1750154168699,,,,8.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,YjWkLnstlsuqh00MpPV5,2025-06-17T09:56:08.699Z
KOMORA,,,,,,,1750150569049,,,,8.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,3AzbUKr9AEeJl5BSutrJ,2025-06-17T08:56:09.049Z
KOMORA,,,,,,,1750146968068,,,,8.5,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,8dgtxbj5TuoLpX3ULLZE,2025-06-17T07:56:08.068Z
KOMORA,,,,,,,1750143366580,,,,8.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,kAmtpT9TesFG8SWz5y3q,2025-06-17T06:56:06.580Z
KOMORA,,,,,,,1750139768416,,,,8.9,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,mgGFH0j4FowzIFuty1i9,2025-06-17T05:56:08.416Z
KOMORA,,,,,,,1750136166001,,,,9.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,m9qqz59WIAmGkJ8SXluS,2025-06-17T04:56:06.001Z
KOMORA,,,,,,,1750132567072,,,,9.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,p95zGLGH3pN50lg3yZCm,2025-06-17T03:56:07.072Z
KOMORA,,,,,,,1750128966493,,,,9.5,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,8DxExyhx0qeobSiZaqks,2025-06-17T02:56:06.493Z
KOMORA,,,,,,,1750125366990,,,,9.8,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,U7W5JYIvKI32trwCmLln,2025-06-17T01:56:06.990Z
KOMORA,,,,,,,1750121765476,,,,10,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,gmCj15NZTZ4SGnLat0zc,2025-06-17T00:56:05.476Z
KOMORA,,,,,,,1750118197064,,,,10.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,fhUb34UJ0CPfmc7g6GOz,2025-06-16T23:56:37.064Z
KOMORA,,,,,,,1750114565331,,,,10.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,ztIonafcZapyAzqm04mo,2025-06-16T22:56:05.331Z
KOMORA,,,,,,,1750110965369,,,,10.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,G2mOkZFpsHKMjXtvFDrt,2025-06-16T21:56:05.369Z
KOMORA,,,,,,,1750107365461,,,,10.9,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,Vvc9CcejDKPfbzWope3F,2025-06-16T20:56:05.461Z
KOMORA,,,,,,,1750103764143,,,,11.1,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,9fdOs9HayY2uU9JeeHtX,2025-06-16T19:56:04.143Z
KOMORA,,,,,,,1750100163838,,,,11.3,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,GFP1XDX6MJr45limX80n,2025-06-16T18:56:03.838Z
KOMORA,,,,,,,1750096564591,,,,11.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,oFLk9s2wOKr2kLyLPkk6,2025-06-16T17:56:04.591Z
KOMORA,,,,,,,1750092964895,,,,11.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,ollOhcam4BQiaNHMQLEl,2025-06-16T16:56:04.895Z
KOMORA,,,,,,,1750089364651,,,,12.1,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,cf5s4h3eTjKpqFbjpxmo,2025-06-16T15:56:04.651Z
KOMORA,,,,,,,1750085764686,,,,12.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,1uo4GqjGcz84qnzuMD6X,2025-06-16T14:56:04.686Z
KOMORA,,,,,,,1750082162984,,,,12.6,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,KOcIDfL1WZJ3tfNeJvg1,2025-06-16T13:56:02.984Z
KOMORA,,,,,,,1750078562994,,,,12.9,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,xKYLl0g1utpZOrLFoaw7,2025-06-16T12:56:02.994Z
KOMORA,,,,,,,1750074962788,,,,13.1,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,rMPF9AVn4jNAsNXifojQ,2025-06-16T11:56:02.788Z
KOMORA,,,,,,,1750071357893,,,,13.5,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,LuOO7buPa5ATgxJAKz6a,2025-06-16T10:55:57.893Z
KOMORA,,,,,,,1750067757243,,,,13.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,nyc4yyypsKs7hebDn1TR,2025-06-16T09:55:57.243Z
KOMORA,,,,,,,1750064156131,,,,14.1,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,SrhoHXclpp0u4PjerjSA,2025-06-16T08:55:56.131Z
KOMORA,,,,,,,1750060557036,,,,14.5,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,CbPEPqfSWa1dCM0C7wKp,2025-06-16T07:55:57.036Z
KOMORA,,,,,,,1750056955535,,,,14.9,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,CrXVXtleWpWvwAFgLSM5,2025-06-16T06:55:55.535Z
KOMORA,,,,,,,1750053355487,,,,15.4,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,02JaoIlnyy2w6Os2yVzh,2025-06-16T05:55:55.487Z
KOMORA,,,,,,,1750049752583,,,,15.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,5IfizL1UQ6VhYjihQn1B,2025-06-16T04:55:52.583Z
KOMORA,,,,,,,1750046150498,,,,16.2,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,QPlrs0AzlsMRYeu0Ucg6,2025-06-16T03:55:50.498Z
KOMORA,,,,,,,1750042563140,,,,16.8,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,lw7kLdkw7nPmCLjqWLjB,2025-06-16T02:56:03.140Z
KOMORA,,,,,,,1750038935112,,,,17.1,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,dnnDrQTVyuIzoBTAWhyp,2025-06-16T01:55:35.112Z
KOMORA,,,,,,,1750035336586,,,,17.7,,default,,,,,,,,,,,,,,stream,fxHcadcAYbSdGfpoGDaGocBiueKEr7$0$stream$KOMORA$0,3fEMfSiKYDGwe4aK8tzg,2025-06-16T00:55:36.586Z
